"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Mikael Backlund","MIKAEL.BACKLUND","8474150","21-22","CGY","C","L",1989-03-17,32,2007,1,24,65,1118.38,12,14,6,32,170,231,284,16.21,7.06,5.19,7.02,22,33,45,53,40,10,9,0,0,-1,494,481,13
"Mikael Granlund","MIKAEL.GRANLUND","8475798","21-22","NSH","C","L",1992-02-26,29,2010,1,9,64,1311.35,9,20,21,50,98,135,178,11.61,9.18,6.67,8.6,33,42,39,65,85,12,23,1,1,11,463,501,-38
"Mike Hardman","MIKE.HARDMAN","8482635","21-22","CHI","L","L",1999-02-05,22,2017,NA,NA,21,195.32,0,1,1,2,12,19,25,1.84,0,0,9.68,12,5,5,60,17,3,1,1,1,-2,1,1,0
"Mike Hoffman","MIKE.HOFFMAN","8474884","21-22","MTL","C","L",1989-11-24,31,2009,5,129,51,881.77,12,6,6,24,122,164,225,11.14,9.84,7.32,6.79,21,29,22,19,33,13,9,0,0,-4,6,5,1
"Mike Matheson","MIKE.MATHESON","8476875","21-22","PIT","D","L",1994-02-27,27,2012,1,23,59,1097.78,9,9,8,26,102,155,223,5.24,8.82,5.81,3.38,63,33,33,85,106,10,13,0,0,3,0,0,0
"Mike Reilly","MIKE.REILLY","8476422","21-22","BOS","D","L",1993-07-13,28,2011,4,98,57,1083.35,4,4,6,14,109,145,186,4.46,3.67,2.76,3.08,50,26,15,77,85,9,2,0,0,-7,0,0,0
"Mikey Anderson","MIKEY.ANDERSON","8479998","21-22","L.A","D","L",1999-05-25,22,2017,4,103,55,1104.77,2,4,1,7,56,83,130,3.05,3.57,2.41,3.67,65,25,10,127,123,3,10,0,0,7,0,0,0
"Mikhail Maltsev","MIKHAIL.MALTSEV","8479573","21-22","COL","L","L",1998-03-12,23,2016,4,102,18,145.28,0,0,0,0,23,30,38,1.69,0,0,5.63,2,1,7,31,12,1,2,0,0,1,44,32,12
"Mikhail Sergachev","MIKHAIL.SERGACHEV","8479410","21-22","T.B","D","L",1998-06-25,23,2016,1,9,61,1375.53,6,13,14,33,114,155,218,5.12,5.26,3.87,3.3,93,27,16,100,92,18,7,2,2,-11,0,0,0
"Mikko Rantanen","MIKKO.RANTANEN","8478420","21-22","COL","R","L",1996-10-29,24,2015,1,10,63,1318.63,33,32,13,78,221,310,392,26.73,14.93,10.65,8.62,33,38,43,48,100,26,28,0,0,2,125,156,-31
"Milan Lucic","MILAN.LUCIC","8473473","21-22","CGY","L","L",1988-06-07,33,2006,2,50,65,821.67,10,7,2,19,77,109,132,10.01,12.99,9.17,9.18,20,38,18,160,67,8,6,7,6,-3,11,9,2
"Miro Heiskanen","MIRO.HEISKANEN","8480036","21-22","DAL","D","L",1999-07-18,22,2017,1,3,52,1287.98,4,14,11,29,116,159,229,8.4,3.45,2.52,5.28,72,69,34,39,85,10,8,0,0,-2,0,0,0
"Mitch Marner","MITCH.MARNER","8478483","21-22","TOR","C/R","R",1997-05-05,24,2015,1,4,56,1166.13,27,27,20,74,169,244,319,20.86,15.98,11.07,8.55,27,47,57,44,50,5,11,0,0,6,4,6,-2
"Mitchell Stephens","MITCHELL.STEPHENS","8478477","21-22","DET","C","R",1997-02-05,24,2015,2,33,16,192.05,0,2,2,4,13,21,31,1.08,0,0,5.14,8,3,3,9,8,2,0,0,0,-2,83,89,-6
"Morgan Barron","MORGAN.BARRON","8480289","21-22","NYR","C","L",1998-12-02,22,2017,6,174,13,115.63,0,0,1,1,9,11,12,0.67,0,0,6.09,3,3,3,28,15,2,2,0,0,0,25,17,8
"Morgan Frost","MORGAN.FROST","8480028","21-22","PHI","C","L",1999-05-14,22,2017,1,27,39,525.03,2,5,2,9,45,61,88,4.03,4.44,3.28,6.61,16,16,19,30,13,7,2,0,0,-5,136,152,-16
"Morgan Geekie","MORGAN.GEEKIE","8479987","21-22","SEA","C","R",1998-07-20,23,2017,3,67,59,742.42,6,5,9,20,81,118,158,7.92,7.41,5.08,6.71,16,20,19,38,88,9,11,0,0,2,272,255,17
"Morgan Rielly","MORGAN.RIELLY","8476853","21-22","TOR","D","L",1994-03-09,27,2012,1,5,65,1557.95,7,24,21,52,176,230,310,6.64,3.98,3.04,2.89,63,66,33,62,99,15,7,0,0,-8,0,0,0
"Moritz Seider","MORITZ.SEIDER","8481542","21-22","DET","D","R",2001-04-06,20,2019,1,6,66,1522.63,5,16,21,42,142,187,279,7.76,3.52,2.67,4.15,132,36,36,109,90,15,19,0,0,4,0,0,0
"Nate Schmidt","NATE.SCHMIDT","8477220","21-22","WPG","D","L",1991-07-16,30,2009,NA,NA,66,1337.13,4,14,13,31,97,147,220,5.02,4.12,2.72,3.41,89,54,25,34,71,5,9,0,0,4,0,0,0
"Nate Thompson","NATE.THOMPSON","8470775","21-22","PHI","C","L",1984-10-05,36,2003,6,183,19,221.42,1,0,0,1,7,16,21,1.52,14.29,6.25,9.5,8,5,2,29,16,2,1,1,1,-1,68,67,1
"Nathan Bastian","NATHAN.BASTIAN","8479414","21-22","N.J","R","R",1997-12-06,23,2016,2,41,47,601.72,10,0,1,11,71,106,123,10.27,14.08,9.43,9.69,26,12,10,157,90,10,6,2,2,-4,17,13,4
"Nathan Bastian","NATHAN.BASTIAN","8479414","21-22","SEA","R","R",1997-12-06,23,2016,2,41,12,110.83,1,1,0,2,10,13,16,1.56,10,7.69,12,6,1,3,16,19,3,3,1,1,0,2,2,0
"Nathan Beaulieu","NATHAN.BEAULIEU","8476470","21-22","WPG","D","L",1992-12-05,28,2011,1,17,24,258.48,0,3,1,4,24,38,52,0.81,0,0,2.13,19,17,0,19,15,5,2,3,3,-3,0,0,0
"Nathan MacKinnon","NATHAN.MACKINNON","8477492","21-22","COL","C","R",1995-09-01,26,2013,1,1,51,1073.08,22,33,15,70,241,309,399,21.68,9.13,7.12,7.02,35,46,32,46,59,12,32,2,2,20,287,344,-57
"Nathan Walker","NATHAN.WALKER","8477573","21-22","STL","L","L",1994-02-07,27,2014,3,89,13,161.12,5,1,0,6,24,33,38,2.72,20.83,15.15,8.24,7,2,3,26,18,0,2,0,0,2,2,7,-5
"Nazem Kadri","NAZEM.KADRI","8475172","21-22","COL","C","L",1990-10-06,30,2009,1,7,63,1209.22,26,32,23,81,214,292,381,27.06,12.15,8.9,9.27,16,28,32,50,102,21,28,3,3,7,529,526,3
"Neal Pionk","NEAL.PIONK","8480145","21-22","WPG","D","R",1995-07-29,26,2013,NA,NA,62,1335.48,3,15,11,29,122,175,239,5.82,2.46,1.71,3.33,76,58,22,155,103,19,15,0,0,-4,0,0,0
"Nic Dowd","NIC.DOWD","8475343","21-22","WSH","C","R",1990-05-27,31,2009,7,197,50,719.67,8,8,1,17,73,92,108,7.43,10.96,8.7,8.08,40,8,22,107,90,16,12,0,0,-4,417,349,68
"Nic Petan","NIC.PETAN","8477464","21-22","VAN","C","L",1995-03-22,26,2013,2,43,8,76.97,0,0,0,0,6,8,10,0.34,0,0,4.25,2,1,4,4,7,1,0,0,0,-1,8,25,-17
"Nicholas Merkley","NICHOLAS.MERKLEY","8478447","21-22","S.J","R","L",1997-05-23,24,2015,1,30,9,111.7,1,1,1,3,7,12,15,1.01,14.29,8.33,8.42,2,3,7,9,7,0,1,0,0,1,6,5,1
"Nicholas Robertson","NICHOLAS.ROBERTSON","8481582","21-22","TOR","L","L",2001-09-11,20,2019,2,53,9,90.12,1,0,0,1,12,15,19,0.67,8.33,6.67,4.47,1,3,3,9,14,1,0,0,0,-1,0,0,0
"Nick Bjugstad","NICK.BJUGSTAD","8475760","21-22","MIN","C","R",1992-07-17,29,2010,1,19,41,399.4,5,2,3,10,60,76,94,5.63,8.33,6.58,7.41,12,11,9,63,29,6,6,0,0,0,81,72,9
"Nick Bonino","NICK.BONINO","8474009","21-22","S.J","C","L",1988-04-20,33,2007,6,173,63,1050.33,8,4,5,17,103,133,158,12.52,7.77,6.02,9.41,83,9,40,25,46,7,5,0,0,-2,433,404,29
"Nick Cousins","NICK.COUSINS","8476393","21-22","NSH","C","L",1993-07-20,28,2011,3,68,53,672.42,7,6,5,18,86,122,143,9.06,8.14,5.74,7.43,21,16,10,56,85,7,20,1,1,13,17,22,-5
"Nick Foligno","NICK.FOLIGNO","8473422","21-22","BOS","L","L",1987-10-31,33,2006,1,28,48,624.72,2,5,4,11,79,105,117,6.82,2.53,1.9,6.5,29,12,16,124,26,13,7,5,5,-6,17,16,1
"Nick Holden","NICK.HOLDEN","8474207","21-22","OTT","D","L",1987-05-15,34,2005,NA,NA,59,1186.97,4,5,4,13,60,98,136,2.84,6.67,4.08,2.9,95,41,12,97,116,4,2,0,0,-2,0,0,0
"Nick Jensen","NICK.JENSEN","8475324","21-22","WSH","D","R",1990-09-21,30,2009,5,149,62,1191.8,5,6,7,18,69,110,152,2.99,7.25,4.55,2.72,78,33,20,110,158,8,17,1,1,9,0,0,0
"Nick Leddy","NICK.LEDDY","8475181","21-22","DET","D","L",1991-03-20,30,2009,1,16,55,1185.95,1,4,11,16,52,76,102,2.22,1.92,1.32,2.92,49,24,21,31,40,8,4,0,0,-4,0,0,0
"Nick Leddy","NICK.LEDDY","8475181","21-22","STL","D","L",1991-03-20,30,2009,1,16,4,86.25,0,1,0,1,4,7,11,0.19,0,0,2.71,3,1,2,0,2,1,1,0,0,0,0,0,0
"Nick Paul","NICK.PAUL","8477426","21-22","OTT","L","L",1995-03-20,26,2013,4,101,59,1024.87,11,2,5,18,131,186,240,12.13,8.4,5.91,6.52,41,27,48,67,98,6,7,2,2,1,333,346,-13
"Nick Ritchie","NICK.RITCHIE","8477941","21-22","ARI","L","L",1995-12-05,25,2014,1,10,15,190.05,7,1,1,9,25,32,41,2.57,28,21.88,8.03,7,3,1,46,14,8,1,0,0,-7,0,1,-1
"Nick Ritchie","NICK.RITCHIE","8477941","21-22","TOR","L","L",1995-12-05,25,2014,1,10,33,395.78,2,3,4,9,52,73,88,6.86,3.85,2.74,9.4,13,10,5,79,42,9,1,1,1,-8,0,3,-3
"Nick Schmaltz","NICK.SCHMALTZ","8477951","21-22","ARI","C","R",1996-02-23,25,2014,1,20,47,830.1,19,18,8,45,92,124,152,12.81,20.65,15.32,10.33,19,27,36,11,58,4,5,0,0,1,88,100,-12
"Nick Seeler","NICK.SEELER","8476372","21-22","PHI","D","L",1993-06-03,28,2011,5,131,41,538.23,1,0,2,3,28,43,62,1.11,3.57,2.33,2.58,62,17,4,73,76,7,10,2,2,3,0,0,0
"Nick Suzuki","NICK.SUZUKI","8480018","21-22","MTL","C","R",1999-08-10,22,2017,1,13,66,1353.17,18,14,17,49,157,201,256,15.19,11.46,8.96,7.56,50,55,45,81,80,11,20,0,0,9,574,594,-20
"Nicklas Backstrom","NICKLAS.BACKSTROM","8473563","21-22","WSH","C","L",1987-11-23,33,2006,1,4,35,623.57,6,11,9,26,57,82,98,6.84,10.53,7.32,8.34,11,10,19,13,31,3,2,0,0,-1,231,277,-46
"Nico Hischier","NICO.HISCHIER","8480002","21-22","N.J","C","L",1999-01-04,22,2017,1,1,57,1089.33,18,14,15,47,122,175,219,17.14,14.75,10.29,9.79,42,23,35,41,96,6,12,1,1,6,597,524,73
"Nico Sturm","NICO.STURM","8481477","21-22","COL","C","L",1995-05-03,26,2013,NA,NA,5,67.58,0,0,0,0,7,10,11,0.55,0,0,5.5,0,2,0,11,6,0,1,0,0,1,32,17,15
"Nico Sturm","NICO.STURM","8481477","21-22","MIN","C","L",1995-05-03,26,2013,NA,NA,53,611.98,8,5,3,16,72,95,110,7.04,11.11,8.42,7.41,22,11,6,61,75,4,6,0,0,2,193,180,13
"Nicolas Aube-Kubel","NICOLAS.AUBE-KUBEL","8477979","21-22","COL","R","R",1996-05-10,25,2014,2,48,53,502.83,7,6,2,15,64,85,109,6.14,10.94,8.24,7.22,11,12,16,96,65,16,4,1,1,-12,3,8,-5
"Nicolas Aube-Kubel","NICOLAS.AUBE-KUBEL","8477979","21-22","PHI","R","R",1996-05-10,25,2014,2,48,7,68.75,0,1,0,1,9,11,12,0.74,0,0,6.73,1,2,0,17,13,3,0,0,0,-3,0,0,0
"Nicolas Deslauriers","NICOLAS.DESLAURIERS","8475235","21-22","ANA","L","L",1991-02-22,30,2009,3,84,61,709.35,5,3,2,10,72,97,126,6.57,6.94,5.15,6.77,34,11,4,210,37,10,8,10,10,-2,1,3,-2
"Nicolas Hague","NICOLAS.HAGUE","8479980","21-22","VGK","D","L",1998-12-05,22,2017,2,34,52,969.83,4,4,6,14,116,162,239,5.52,3.45,2.47,3.41,80,23,25,57,138,19,9,0,0,-10,0,0,0
"Nicolas Meloche","NICOLAS.MELOCHE","8478467","21-22","S.J","D","R",1997-07-18,24,2015,2,40,35,575.83,2,1,3,6,24,35,63,0.66,8.33,5.71,1.89,38,20,10,106,57,12,7,0,0,-5,0,0,0
"Nicolas Roy","NICOLAS.ROY","8478462","21-22","VGK","C","R",1997-02-05,24,2015,4,96,64,1054.85,13,17,3,33,122,163,196,19.4,10.66,7.98,11.9,31,35,28,66,65,16,7,1,1,-9,396,403,-7
"Nikita Kucherov","NIKITA.KUCHEROV","8476453","21-22","T.B","R","L",1993-06-17,28,2011,2,58,30,603.32,11,14,10,35,111,151,192,11.47,9.91,7.28,7.6,7,20,14,21,28,7,6,0,0,-1,1,0,1
"Nikita Zadorov","NIKITA.ZADOROV","8477507","21-22","CGY","D","L",1995-04-16,26,2013,1,16,58,985.63,3,5,8,16,85,132,184,3.51,3.53,2.27,2.66,42,51,27,146,70,23,6,1,1,-17,0,0,0
"Nikita Zaitsev","NIKITA.ZAITSEV","8479458","21-22","OTT","D","R",1991-10-29,29,2010,NA,NA,46,884.32,1,1,4,6,53,84,113,1.48,1.89,1.19,1.76,80,31,10,95,68,11,0,0,0,-11,0,0,0
"Niko Mikkola","NIKO.MIKKOLA","8478859","21-22","STL","D","L",1996-04-27,25,2015,5,127,50,870.25,3,5,3,11,56,77,107,2.15,5.36,3.9,2.79,75,24,7,104,105,23,9,1,1,-14,0,0,0
"Nikolaj Ehlers","NIKOLAJ.EHLERS","8477940","21-22","WPG","L","L",1996-02-14,25,2014,1,9,47,852.05,20,10,7,37,187,271,362,19.46,10.7,7.38,7.18,19,33,31,24,45,8,21,0,0,13,1,1,0
"Nils Hoglander","NILS.HOGLANDER","8481535","21-22","VAN","L","L",2000-12-20,20,2019,2,40,60,785.9,10,3,5,18,132,164,190,14.1,7.58,6.1,8.6,16,25,25,41,90,12,11,0,0,-1,0,1,-1
"Nils Lundkvist","NILS.LUNDKVIST","8480878","21-22","NYR","D","R",2000-07-27,21,2018,1,28,25,347.72,1,1,2,4,32,43,59,1.36,3.12,2.33,3.16,15,15,3,15,25,0,2,0,0,2,0,0,0
"Nino Niederreiter","NINO.NIEDERREITER","8475799","21-22","CAR","R","L",1992-09-08,29,2010,1,5,59,860.5,20,6,8,34,114,156,186,19.26,17.54,12.82,12.35,13,43,16,92,98,9,17,0,0,8,9,18,-9
"Noah Dobson","NOAH.DOBSON","8480865","21-22","NYI","D","R",2000-01-07,21,2018,1,12,62,1305.48,10,15,12,37,160,221,327,7.3,6.25,4.52,3.3,122,64,21,61,98,6,17,0,0,11,0,0,0
"Noah Gregor","NOAH.GREGOR","8479393","21-22","S.J","C","L",1998-07-28,23,2016,4,111,46,693.82,4,5,5,14,114,153,193,9.22,3.51,2.61,6.03,38,12,18,88,59,6,7,0,0,1,8,20,-12
"Noah Hanifin","NOAH.HANIFIN","8478396","21-22","CGY","D","L",1997-01-25,24,2015,1,5,64,1344.18,6,5,20,31,147,218,311,6.73,4.08,2.75,3.09,68,48,30,45,64,7,7,1,1,0,0,0,0
"Noah Juulsen","NOAH.JUULSEN","8478454","21-22","VAN","D","R",1997-04-02,24,2015,1,26,8,117.55,0,1,1,2,6,9,11,0.13,0,0,1.44,11,5,1,20,11,0,1,0,0,1,0,0,0
"Noel Acciari","NOEL.ACCIARI","8478569","21-22","FLA","C","R",1991-12-01,29,2010,NA,NA,13,150.12,1,3,1,5,18,26,31,2.15,5.56,3.85,8.27,8,1,2,34,22,1,1,0,0,0,55,54,1
"Nolan Patrick","NOLAN.PATRICK","8479974","21-22","VGK","C","R",1998-09-19,22,2017,1,2,25,287.67,2,3,2,7,34,43,51,4.29,5.88,4.65,9.98,3,10,13,26,31,3,6,0,0,3,83,89,-6
"Oliver Bjorkstrand","OLIVER.BJORKSTRAND","8477416","21-22","CBJ","R","R",1995-04-10,26,2013,3,89,64,1150.47,23,15,11,49,171,248,319,20.59,13.45,9.27,8.3,24,28,44,72,67,5,19,0,0,14,8,11,-3
"Oliver Ekman-Larsson","OLIVER.EKMAN-LARSSON","8475171","21-22","VAN","D","L",1991-07-17,30,2009,1,6,65,1450.7,4,9,6,19,145,201,298,5.48,2.76,1.99,2.73,62,34,22,84,95,21,18,0,0,-3,0,0,0
"Oliver Kylington","OLIVER.KYLINGTON","8478430","21-22","CGY","D","L",1997-05-19,24,2015,2,60,62,1134.35,8,6,13,27,121,169,241,6.23,6.61,4.73,3.69,65,47,23,32,77,6,8,0,0,2,0,0,0
"Oliver Wahlstrom","OLIVER.WAHLSTROM","8480789","21-22","NYI","R","R",2000-06-13,21,2018,1,11,58,733.13,12,5,5,22,137,190,247,14.84,8.76,6.32,7.81,16,16,15,89,58,15,14,1,1,-1,5,7,-2
"Olli Juolevi","OLLI.JUOLEVI","8479355","21-22","DET","D","L",1998-05-05,23,2016,1,5,5,72.58,0,0,0,0,6,9,12,0.12,0,0,1.33,1,2,0,4,7,1,0,0,0,-1,0,0,0
"Olli Juolevi","OLLI.JUOLEVI","8479355","21-22","FLA","D","L",1998-05-05,23,2016,1,5,10,124.55,0,0,0,0,9,13,17,0.22,0,0,1.69,6,4,2,9,25,1,1,0,0,0,0,0,0
"Olli Maatta","OLLI.MAATTA","8476874","21-22","L.A","D","L",1994-08-22,27,2012,1,22,53,980.38,1,2,3,6,55,77,122,2.04,1.82,1.3,2.65,77,30,10,55,98,5,1,0,0,-4,0,0,0
"Ondrej Kase","ONDREJ.KASE","8478131","21-22","TOR","R","R",1995-11-08,25,2014,7,205,50,699.2,14,6,7,27,119,158,205,12.28,11.76,8.86,7.77,32,16,28,29,62,7,7,0,0,0,2,9,-7
"Ondrej Palat","ONDREJ.PALAT","8476292","21-22","T.B","L","L",1991-03-28,30,2011,7,208,60,1015.2,15,12,9,36,112,160,197,14.34,13.39,9.38,8.96,33,21,24,95,103,9,7,0,0,-2,1,11,-10
"Oskar Lindblom","OSKAR.LINDBLOM","8478067","21-22","PHI","L","L",1996-08-15,25,2014,5,138,64,909.35,11,7,4,22,106,140,179,11.59,10.38,7.86,8.28,44,17,18,67,73,11,11,0,0,0,7,12,-5
"Oskar Steen","OSKAR.STEEN","8479546","21-22","BOS","C","R",1998-03-09,23,2016,6,165,19,207.5,2,3,1,6,22,31,40,2.05,9.09,6.45,6.61,6,4,9,29,27,3,4,0,0,1,1,5,-4
"Oskar Sundqvist","OSKAR.SUNDQVIST","8476897","21-22","DET","C","R",1994-03-23,27,2012,3,81,4,59.25,2,1,0,3,6,7,12,1.03,33.33,28.57,14.71,2,1,1,5,7,0,0,0,0,0,4,7,-3
"Oskar Sundqvist","OSKAR.SUNDQVIST","8476897","21-22","STL","C","R",1994-03-23,27,2012,3,81,41,547.25,4,7,3,14,50,65,81,4.41,8,6.15,6.78,19,17,10,49,44,6,12,0,0,6,61,70,-9
"Otto Koivula","OTTO.KOIVULA","8479526","21-22","NYI","L","L",1998-09-01,23,2016,4,120,5,53.72,0,1,0,1,4,5,6,0.23,0,0,4.6,3,1,0,4,6,0,0,0,0,0,11,20,-9
"Owen Tippett","OWEN.TIPPETT","8480015","21-22","FLA","R","R",1999-02-16,22,2017,1,10,42,526.55,6,6,2,14,73,93,127,8.59,8.22,6.45,9.24,12,17,24,62,52,5,2,0,0,-3,19,33,-14
"Owen Tippett","OWEN.TIPPETT","8480015","21-22","PHI","R","R",1999-02-16,22,2017,1,10,5,81.05,0,0,1,1,13,17,22,1.1,0,0,6.47,1,1,2,8,15,1,2,0,0,1,0,0,0
"P.K. Subban","P.K..SUBBAN","8474056","21-22","N.J","D","R",1989-05-13,32,2007,2,43,63,1175.28,5,8,8,21,104,150,235,4.02,4.81,3.33,2.68,72,43,20,61,64,17,7,1,1,-10,0,0,0
"Parker Kelly","PARKER.KELLY","8480448","21-22","OTT","C/L","L",1999-05-14,22,2017,NA,NA,27,261.85,5,0,1,6,30,42,56,3.24,16.67,11.9,7.71,21,3,6,88,42,6,4,1,0,-3,0,1,-1
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","21-22","FLA","R","R",1987-01-01,34,2005,7,230,53,678.1,10,9,5,24,135,166,190,15.79,7.41,6.02,9.51,15,13,20,98,101,4,10,1,1,6,7,13,-6
"Patrice Bergeron","PATRICE.BERGERON","8470638","21-22","BOS","C","R",1985-07-24,36,2003,2,45,57,1046.33,17,13,16,46,227,285,334,21.16,7.49,5.96,7.42,36,14,28,67,38,13,10,0,0,-3,794,480,314
"Patrick Brown","PATRICK.BROWN","8477887","21-22","PHI","C","R",1992-05-29,29,2010,NA,NA,37,460.22,4,2,1,7,48,62,75,4.38,8.33,6.45,7.06,32,10,9,80,33,2,3,1,1,1,199,150,49
"Patrick Kane","PATRICK.KANE","8474141","21-22","CHI","R","L",1988-11-19,32,2007,1,1,63,1358.35,21,40,17,78,229,303,417,19.45,9.17,6.93,6.42,19,38,34,10,50,7,12,0,0,5,5,4,1
"Patrick Maroon","PATRICK.MAROON","8474034","21-22","T.B","L","L",1988-04-23,33,2007,6,161,64,803.47,9,5,8,22,84,106,120,10.15,10.71,8.49,9.58,7,13,12,123,97,15,11,9,9,-4,11,13,-2
"Patrik Laine","PATRIK.LAINE","8479339","21-22","CBJ","L/R","R",1998-04-19,23,2016,1,2,47,871.02,25,11,13,49,137,196,260,14.33,18.25,12.76,7.31,13,43,19,30,34,8,6,0,0,-2,9,16,-7
"Patrik Nemeth","PATRIK.NEMETH","8475747","21-22","NYR","D","L",1992-02-08,29,2010,2,41,52,878.93,2,1,1,4,49,71,101,2.23,4.08,2.82,3.14,87,14,8,95,115,13,3,0,0,-10,0,0,0
"Paul Byron","PAUL.BYRON","8474038","21-22","MTL","L","L",1989-04-27,32,2007,6,179,19,240.62,4,1,2,7,24,27,31,3.02,16.67,14.81,11.19,3,12,5,52,14,0,3,0,0,3,31,31,0
"Paul Cotter","PAUL.COTTER","8481032","21-22","VGK","C","L",1999-11-16,21,2018,4,115,7,61.68,2,0,0,2,11,14,17,0.89,18.18,14.29,6.36,1,0,1,17,14,3,1,0,0,-2,0,1,-1
"Paul Stastny","PAUL.STASTNY","8471669","21-22","WPG","C","L",1985-12-27,35,2005,2,44,56,977.93,17,11,5,33,102,123,140,15.21,16.67,13.82,12.37,22,18,28,23,29,5,5,0,0,0,163,111,52
"Pavel Buchnevich","PAVEL.BUCHNEVICH","8477402","21-22","STL","L","L",1995-04-17,26,2013,3,75,56,1023.58,21,14,16,51,164,205,242,16.14,12.8,10.24,7.87,7,30,36,40,56,11,15,0,0,4,11,24,-13
"Pavel Zacha","PAVEL.ZACHA","8478401","21-22","N.J","C","L",1997-04-06,24,2015,1,6,56,937.73,13,6,9,28,121,169,213,14,10.74,7.69,8.28,15,29,29,65,54,7,6,0,0,-1,132,128,4
"Petteri Lindbohm","PETTERI.LINDBOHM","8476989","21-22","FLA","D","L",1993-09-23,27,2012,6,176,5,65.3,0,0,0,0,1,5,12,0.06,0,0,1.2,5,1,1,16,10,0,1,1,1,1,0,0,0
"Peyton Krebs","PEYTON.KREBS","8481522","21-22","BUF","C","L",2001-01-26,20,2019,1,17,33,500.47,6,9,0,15,34,48,59,3.28,17.65,12.5,6.83,3,22,10,12,33,9,7,0,0,-2,43,69,-26
"Peyton Krebs","PEYTON.KREBS","8481522","21-22","VGK","C","L",2001-01-26,20,2019,1,17,9,123.55,0,0,0,0,10,13,17,1.13,0,0,8.69,3,4,2,6,17,1,2,0,0,1,3,5,-2
"Phil Kessel","PHIL.KESSEL","8473548","21-22","ARI","C/R","R",1987-10-02,33,2006,1,5,66,1104.48,7,18,15,40,137,179,240,12.92,5.11,3.91,7.22,20,44,26,6,15,13,4,0,0,-9,2,4,-2
"Philip Broberg","PHILIP.BROBERG","8481598","21-22","EDM","D","L",2001-06-25,20,2019,1,8,22,295.82,0,0,2,2,27,38,55,0.88,0,0,2.32,10,12,5,9,27,4,2,0,0,-2,0,0,0
"Philip Tomasino","PHILIP.TOMASINO","8481577","21-22","NSH","C","R",2001-07-28,20,2019,1,24,60,686.93,10,11,4,25,82,124,148,10.42,12.2,8.06,8.4,20,18,16,35,48,5,5,0,0,0,18,30,-12
"Philipp Kurashev","PHILIPP.KURASHEV","8480798","21-22","CHI","C","L",1999-10-12,21,2018,4,120,57,725.02,5,10,2,17,71,86,116,6.15,7.04,5.81,7.15,23,9,22,29,70,6,13,0,0,7,50,67,-17
"Philippe Myers","PHILIPPE.MYERS","8479026","21-22","NSH","D","R",1997-01-25,24,2015,NA,NA,27,401.72,1,2,1,4,28,49,72,1.19,3.57,2.04,2.43,17,17,8,50,32,6,3,0,0,-3,0,0,0
"Phillip Danault","PHILLIP.DANAULT","8476479","21-22","L.A","C/L","L",1993-02-24,28,2011,1,26,66,1185.2,21,9,9,39,167,218,250,22.53,12.57,9.63,10.33,40,22,15,61,88,14,10,2,2,-4,562,483,79
"Pierre-Edouard Bellemare","PIERRE-EDOUARD.BELLEMARE","8477930","21-22","T.B","L","L",1985-03-06,36,2003,NA,NA,64,900.67,7,5,5,17,60,87,111,6.56,11.67,8.05,7.54,34,11,20,68,95,6,6,1,1,0,397,368,29
"Pierre-Luc Dubois","PIERRE-LUC.DUBOIS","8479400","21-22","WPG","L","L",1998-06-24,23,2016,1,3,66,1252.92,25,15,10,50,194,271,324,29.4,12.89,9.23,10.85,33,35,20,94,123,36,41,0,0,5,435,479,-44
"Pierre-Olivier Joseph","PIERRE-OLIVIER.JOSEPH","8480058","21-22","PIT","D","L",1999-07-01,22,2017,1,23,4,72.9,0,0,0,0,7,9,13,0.28,0,0,3.11,4,1,5,6,5,1,1,0,0,0,0,0,0
"Pierre Engvall","PIERRE.ENGVALL","8478115","21-22","TOR","L","L",1996-05-31,25,2014,7,188,61,778.62,11,9,3,23,120,164,209,10.95,9.17,6.71,6.68,9,33,24,47,92,11,11,0,0,0,24,39,-15
"Pius Suter","PIUS.SUTER","8480459","21-22","DET","C","L",1996-05-24,25,2014,NA,NA,66,1110.33,13,10,5,28,136,178,221,16.42,9.56,7.3,9.22,31,26,37,20,24,9,7,0,0,-2,407,395,12
"Quinn Hughes","QUINN.HUGHES","8480800","21-22","VAN","D","L",1999-10-14,21,2018,1,7,64,1606.85,5,25,23,53,127,174,300,5.34,3.94,2.87,3.07,47,38,34,16,88,13,8,0,0,-5,0,0,0
"Quinton Byfield","QUINTON.BYFIELD","8482124","21-22","L.A","C","L",2002-08-19,19,2020,1,2,28,340.55,4,2,1,7,30,46,55,4.3,13.33,8.7,9.35,3,10,13,13,43,7,5,0,0,-2,100,110,-10
"Radek Faksa","RADEK.FAKSA","8476889","21-22","DAL","C","L",1994-01-09,27,2012,1,13,59,936.63,3,5,6,14,68,102,118,7.6,4.41,2.94,7.45,57,22,24,99,86,18,15,2,2,-3,296,258,38
